isbn,title,author,price,nstc,format,publisher,release_date,language,store_stock,store-location,boekpagina_url,,cover_url
9.78909E+12,Kunst van de natuur,Hans Mulder,9.99,2469039,Hardcover,Terra,15/05/2021,NL,1,Non-fictie,https://libris.nl/zoek?q=9789089899279,,https://images.mind-books.nl/libris/book/cover/9789089899279
9.78904E+12,Pijl van Poseidon,Clive Cussler,12.5,2468796,Hardcover,The House of Books,06/02/2024,NL,0,Spanning,https://libris.nl/zoek?q=9789044357110,,https://images.mind-books.nl/libris/book/cover/9789044357110
9.78904E+12,Liever verliefd,Sophie Kinsella,12.5,2468853,Paperback,The House of Books,22/06/2025,NL,4,Romance,https://libris.nl/zoek?q=9789044361018,,https://images.mind-books.nl/libris/book/cover/9789044361018
9.78904E+12,De gangster,Clive Cussler,15.99,2468772,Paperback,The House of Books,09/11/2020,NL,0,Spanning,https://libris.nl/zoek?q=9789044362220,,https://images.mind-books.nl/libris/book/cover/9789044362220
9.78946E+12,Zoutelande,Linda van Rijn,12.5,2468935,Paperback,Uitgeverij Marmer B.V.,16/08/2025,DUI,0,Anderstalig ,https://libris.nl/zoek?q=9789463090025,,https://images.mind-books.nl/libris/book/cover/9789463090025
9.78904E+12,De gangster,Clive Cussler,22.5,2468772,Paperback,The House of Books,09/11/2021,NL,0,Spanning,https://libris.nl/zoek?q=9789044365344,,https://images.mind-books.nl/libris/book/cover/9789044365344
9.78904E+12,"Voor wat, hoort wat",Sophie Kinsella,7.5,2468652,Hardcover,The House of Books,09/11/2006,NL,0,Romance,https://libris.nl/zoek?q=9789044366068,,https://images.mind-books.nl/libris/book/cover/9789044366068
9.78946E+12,The Cycling Paradise,Peter de Lange,9.99,2468527,e-book,Scriptum Books,08/04/2014,ENG,0,Online kopen,https://libris.nl/zoek?q=9789463192163,,https://images.mind-books.nl/libris/book/cover/9789463192163
9.78901E+12,Samengevat havo Natuurkunde,Unknown Author,12.5,2468362,Paperback,ThiemeMeulenhoff bv,15/05/2018,NL,0,Schoolboeken,https://libris.nl/zoek?q=9789006112542,,https://images.mind-books.nl/libris/book/cover/9789006112542
9.78907E+12,De anatomische les,Doede Hardeman ; Tim Huisman ; Norbert Middelkoop ; Laura Stamps,22.5,2468860,Hardcover,"Thoth, Uitgeverij",27/12/2024,NL,0,Schoolboeken,https://libris.nl/zoek?q=9789068686326,,https://images.mind-books.nl/libris/book/cover/9789068686326
9.78949E+12,Emma,Irene Diependaal,9.95,2468994,Hardcover,Totemboek,06/02/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789491683053,,https://images.mind-books.nl/libris/book/cover/9789491683053
9.78906E+12,Megamaf,Kaye Umansky,15.99,2468558,Paperback,Uitgeverij Bontekoe,10/09/2003,NL,0,Non-fictie,https://libris.nl/zoek?q=9789055295395,,https://images.mind-books.nl/libris/book/cover/9789055295395
9.78906E+12,Cowboy Klaas en Cactus Kras,Eva Muszynski,9.95,2468882,Hardcover,Uitgeverij Bontekoe,18/01/2025,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789055299126,,https://images.mind-books.nl/libris/book/cover/9789055299126
9.78949E+12,De hete adem van Stalin,Marcel Maassen,9.95,2468453,Paperback,Uitgeverij Brandt,15/05/2010,NL,6,Non-fictie,https://libris.nl/zoek?q=9789493319226,,https://images.mind-books.nl/libris/book/cover/9789493319226
9.78946E+12,Alter ego,Marissa Meyer,9.99,2469051,e-book,Blossom Books,10/09/2021,NL,0,Online kopen,https://libris.nl/zoek?q=9789463491150,,https://images.mind-books.nl/libris/book/cover/9789463491150
9.78909E+12,Lief jongetje,Sophie Piper,15.99,2468148,Paperback,Uitgeverij Columbus,01/01/2013,NL,3,Non-fictie,https://libris.nl/zoek?q=9789085434023,,https://images.mind-books.nl/libris/book/cover/9789085434023
9.78946E+12,Rijden jullie ook voor duiven?,Annemiek van Kessel,9.95,2468486,Hardcover,Uitgeverij De Kring,04/03/2002,NL,0,Non-fictie,https://libris.nl/zoek?q=9789462970939,,https://images.mind-books.nl/libris/book/cover/9789462970939
9.78946E+12,Remi,Frank van Kolfschooten,15.99,2468368,Hardcover,Uitgeverij De Kring,22/06/2017,NL,0,Non-fictie,https://libris.nl/zoek?q=9789462971608,,https://images.mind-books.nl/libris/book/cover/9789462971608
9.78946E+12,Effectief thuiswerken en online vergaderen,Victor Peters,22.5,2468288,Paperback,"Duuren Media, Van",06/02/2013,NL,0,Business & management,https://libris.nl/zoek?q=9789463561952,,https://images.mind-books.nl/libris/book/cover/9789463561952
9.78903E+12,Een geest in de keel,Doireann NÃ­ GhrÃ­ofa,12.5,2468830,Paperback,Uitgeverij G.A. Van Oorschot B.V.,08/04/2025,NL,3,Non-fictie,https://libris.nl/zoek?q=9789028213005,,https://images.mind-books.nl/libris/book/cover/9789028213005
9.78946E+12,Creatief aquarelleren,Ana Victoria CalderÃ³n,9.99,2468278,e-book,Librero,06/02/2003,,0,Online kopen,https://libris.nl/zoek?q=9789463593540,,https://images.mind-books.nl/libris/book/cover/9789463593540
9.78946E+12,De Oerwinning,Joseph Conrad,9.99,2468304,e-book,Elikser B.V. Uitgeverij,16/08/2023,NL,0,Online kopen,https://libris.nl/zoek?q=9789463652285,,https://images.mind-books.nl/libris/book/cover/9789463652285
9.78908E+12,Everness,Jorge Luis Borges,22.5,2469066,Paperback,uitgeverij HetMoet,06/02/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789083131603,,https://images.mind-books.nl/libris/book/cover/9789083131603
9.78946E+12,Frjemde fÃ»gels,Jan Schokker,12.5,2468556,Paperback,Elikser B.V. Uitgeverij,10/09/2001,fry,9,Anderstalig ,https://libris.nl/zoek?q=9789463657457,,https://images.mind-books.nl/libris/book/cover/9789463657457
9.78908E+12,Over ziek zijn,Virginia Woolf ; Babs Gons ; Alexendra Philippa,12.5,2468654,Paperback,uitgeverij HetMoet,09/11/2008,NL,6,Non-fictie,https://libris.nl/zoek?q=9789083384184,,https://images.mind-books.nl/libris/book/cover/9789083384184
9.78908E+12,Bommeldingen,Klaas Driebergen,25,2469059,Paperback,Uitgeverij Klaas Driebergen,03/12/2020,NL,2,Non-fictie,https://libris.nl/zoek?q=9789082685572,,https://images.mind-books.nl/libris/book/cover/9789082685572
9.78949E+12,Het Kabul Complot,Rick Staal,9.95,2468238,Paperback,Uitgeverij Kompas B.V.,16/08/2010,NL,0,Spanning,https://libris.nl/zoek?q=9789492107237,,https://images.mind-books.nl/libris/book/cover/9789492107237
9.78902E+12,Status Quo,Jan Bouke Hingstman,15,2468176,Paperback,Uitgeverij Koninklijke Van Gorcum BV,15/05/2016,NL,0,Non-fictie,https://libris.nl/zoek?q=9789023257479,,https://images.mind-books.nl/libris/book/cover/9789023257479
9.78909E+12,Het vuur van de vrijheid,Jelle de Gruyter ; Wim Huijser,9.95,2468398,Paperback,Uitgeverij L,22/06/2018,NL,0,Non-fictie,https://libris.nl/zoek?q=9789088867514,,https://images.mind-books.nl/libris/book/cover/9789088867514
9.78949E+12,ALS dan toch Eerste boek,Garmt van Soest,22.5,2468455,Paperback,Uitgeverij Lucht,10/09/2023,NL,0,Non-fictie,https://libris.nl/zoek?q=9789491729454,,https://images.mind-books.nl/libris/book/cover/9789491729454
9.78946E+12,Al het eten van de wereld,Daphne Aalders,12.5,2468663,e-book,Borgerhoff & Lamberigts,09/11/2017,NL,0,Online kopen,https://libris.nl/zoek?q=9789463938563,,https://images.mind-books.nl/libris/book/cover/9789463938563
9.78946E+12,Dirty Little Secrets: Adembenemend,Anja Feliers,9.99,2468564,e-book,Pelckmans,10/09/2009,NL,0,Online kopen,https://libris.nl/zoek?q=9789464013535,,https://images.mind-books.nl/libris/book/cover/9789464013535
9.78946E+12,De sympathisant,Viet Thanh Nguyen,9.95,2468216,Hardcover,Uitgeverij Marmer B.V.,22/06/2020,NL,5,Non-fictie,https://libris.nl/zoek?q=9789460686368,,https://images.mind-books.nl/libris/book/cover/9789460686368
9.78906E+12,De stem van het water,Hylke Speerstra,12.5,2468427,Paperback,Uitgeverij Noordboek,16/08/2015,NL,1,Non-fictie,https://libris.nl/zoek?q=9789056157920,,https://images.mind-books.nl/libris/book/cover/9789056157920
9.78946E+12,Mijn hond en ik,Luca Tortolini ; Felicita Sala,9.99,2468309,e-book,Horizon,01/01/2001,NL,0,Online kopen,https://libris.nl/zoek?q=9789464105674,,https://images.mind-books.nl/libris/book/cover/9789464105674
9.78946E+12,Bronstijd,Unknown Author,12.5,2468696,e-book,Sidestone Press,15/05/2023,NL,0,Online kopen,https://libris.nl/zoek?q=9789464263152,,https://images.mind-books.nl/libris/book/cover/9789464263152
9.78946E+12,De vergeten jongen,Marie Potvin,9.99,2468295,e-book,Pelckmans uitgevers,06/02/2020,NL,0,Online kopen,https://libris.nl/zoek?q=9789464291285,,https://images.mind-books.nl/libris/book/cover/9789464291285
9.78908E+12,De meisjes van de katoenfabriek,Susanna Alakoski,22.5,2468982,Paperback,Uitgeverij Orlando,16/08/2021,NL,5,Fictie,https://libris.nl/zoek?q=9789083335728,,https://images.mind-books.nl/libris/book/cover/9789083335728
9.78949E+12,De onschuldigen,Burhan Sonmez,15,2468231,midprice,Uitgeverij Orlando,16/08/2003,NL,0,Fictie,https://libris.nl/zoek?q=9789493081208,,https://images.mind-books.nl/libris/book/cover/9789493081208
9.78946E+12,De twaalf provincies weekkalender 2023,Interstat,9.99,2468513,e-book,Interstat B.V.,08/04/2000,NL,0,Online kopen,https://libris.nl/zoek?q=9789464323757,,https://images.mind-books.nl/libris/book/cover/9789464323757
9.78946E+12,"Oude, koude nachten",Patrick Conrad,9.99,2468212,e-book,Uitgeverij Vrijdag,22/06/2016,NL,0,Online kopen,https://libris.nl/zoek?q=9789464340839,,https://images.mind-books.nl/libris/book/cover/9789464340839
9.78949E+12,Maakt het mooier,Patty Klein,10,2468970,Paperback,Uitgeverij Personalia,15/05/2021,NL,0,Fictie,https://libris.nl/zoek?q=9789492840790,,https://images.mind-books.nl/libris/book/cover/9789492840790
9.78949E+12,Ivanov,Hanna Bervoets,7.5,2468414,Paperback,Uitgeverij Pluim,16/08/2002,NL,0,Fictie,https://libris.nl/zoek?q=9789493256897,,https://images.mind-books.nl/libris/book/cover/9789493256897
9.78904E+12,Mei,Herman Gorter,15.99,2468331,Paperback,Uitgeverij Rainbow bv,01/01/2012,NL,0,Fictie,https://libris.nl/zoek?q=9789041740724,,https://images.mind-books.nl/libris/book/cover/9789041740724
9.78909E+12,Mamadag,Maretty van den Mosselaar,29.95,2468832,Paperback,Uitgeverij Toon,22/06/2025,NL,0,Fictie,https://libris.nl/zoek?q=9789090387062,,https://images.mind-books.nl/libris/book/cover/9789090387062
9.78903E+12,Kroniek van mijn schoolvakanties,Kerim GÃ¶Ã§men,9.95,2469068,Hardcover,Uitgeverij Van Oorschot,04/03/2021,NL,0,Fictie,https://libris.nl/zoek?q=9789028280496,,https://images.mind-books.nl/libris/book/cover/9789028280496
9.78909E+12,"Macht, bezit en ruimte",Hildo van Engen ; Han Nijdam ; Kaj van Vliet,9.95,2468699,Paperback,Uitgeverij Verloren,22/06/2019,NL,0,Fictie,https://libris.nl/zoek?q=9789087048754,,https://images.mind-books.nl/libris/book/cover/9789087048754
9.78946E+12,Kwaad spreken,Sigrid Wallaert,12.5,2468759,e-book,Letterwerk,09/11/2008,NL,0,Online kopen,https://libris.nl/zoek?q=9789464598377,,https://images.mind-books.nl/libris/book/cover/9789464598377
9.78904E+12,Mensen van een mondig geloof,"STALKNECHT, H.A.",9.95,2468494,Paperback,Uitgeverij WBOOKS,04/03/2010,NL,0,Non-fictie,https://libris.nl/zoek?q=9789040083662,,https://images.mind-books.nl/libris/book/cover/9789040083662
9.78946E+12,Pieter de Hooch in Delft,Frans Grijzenhout ; Anita Jansen ; Anna Krekeler ; Jaap van der Veen ; Wim Weve,5,2468690,Paperback,Uitgeverij WBOOKS,16/08/2024,NL,0,Non-fictie,https://libris.nl/zoek?q=9789462583276,,https://images.mind-books.nl/libris/book/cover/9789462583276
9.78946E+12,Rembrandt,Peter Schatborn ; Jeroen Giltaij,22.5,2468182,Hardcover,Uitgeverij WBOOKS,15/05/2022,NL,3,Non-fictie,https://libris.nl/zoek?q=9789462585089,,https://images.mind-books.nl/libris/book/cover/9789462585089
9.789E+12,Devon en Cornwall,Capitool,9.95,2468614,Hardcover,Unieboek|Het Spectrum,10/09/2022,NL,0,Reisboeken,https://libris.nl/zoek?q=9789000368655,,https://images.mind-books.nl/libris/book/cover/9789000368655
9.78946E+12,De onderwereld van prof. Lupardi,Evert Werkman ; Pieter Kuhn,12.5,2468846,e-book,Uitgeverij Personalia,06/02/2025,NL,0,Online kopen,https://libris.nl/zoek?q=9789464860252,,https://images.mind-books.nl/libris/book/cover/9789464860252
9.78946E+12,Blinked myself awake,Bieke Depoorter,12.5,2469111,Paperback,Hannibal Books,22/06/2021,ENG,1,Fictie - Engelstalig ,https://libris.nl/zoek?q=9789464941579,,https://images.mind-books.nl/libris/book/cover/9789464941579
9.789E+12,Marokko,Capitool,9.95,2468510,Paperback,Unieboek|Het Spectrum,08/04/1997,NL,0,Reisboeken,https://libris.nl/zoek?q=9789000392797,,https://images.mind-books.nl/libris/book/cover/9789000392797
9.78949E+12,The Living Mountain,Awoiska van der Molen ; Thomas Larcher,9.99,2469029,Paperback,Fw,06/02/2021,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9789490119881,,https://images.mind-books.nl/libris/book/cover/9789490119881
9.78946E+12,Ontwerp betere business,Patrick van der Pijl ; Justin Lokitz ; Lisa Kay Solomon,9.95,2468348,Paperback,Vakmedianet Management B.V.,01/01/2018,NL,0,Business & management,https://libris.nl/zoek?q=9789462761223,,https://images.mind-books.nl/libris/book/cover/9789462761223
9.789E+12,Het huis zonder einde,DaniÃ«lle Bakhuis,22.5,2468733,Paperback,Van Goor,06/02/2023,NL,0,YA-boeken,https://libris.nl/zoek?q=9789000374830,,https://images.mind-books.nl/libris/book/cover/9789000374830
9.78949E+12,Boer zocht vrouw,Chris van Mersbergen ; Josselin Gordijn,12.5,2468845,e-book,DPG Media B.V.,06/02/2025,NL,0,Online kopen,https://libris.nl/zoek?q=9789491637148,,https://images.mind-books.nl/libris/book/cover/9789491637148
9.789E+12,De Hongerspelen,Suzanne Collins,7.5,2468554,Paperback,Van Goor,10/09/1999,NL,9,YA-boeken,https://libris.nl/zoek?q=9789000394906,,https://images.mind-books.nl/libris/book/cover/9789000394906
9.789E+12,Pinkeltje op Texel,Studio Dick Laan,22.5,2469118,Paperback,Van Holkema & Warendorf,10/09/2020,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789000371570,,https://images.mind-books.nl/libris/book/cover/9789000371570
9.789E+12,De ontdekking van de talenten,Anna Ruhe,15,2469041,Paperback,Van Holkema & Warendorf,15/05/2021,NL,3,Non-fictie,https://libris.nl/zoek?q=9789000387106,,https://images.mind-books.nl/libris/book/cover/9789000387106
9.78908E+12,De onmogelijke opdracht van Bakkerij Bliss,Kathryn Littlewood,15.99,2469117,Paperback,Van Holkema & Warendorf,16/08/2020,NL,0,Non-fictie,https://libris.nl/zoek?q=9789077330319,,https://images.mind-books.nl/libris/book/cover/9789077330319
9.78906E+12,De kunst van het geven,Frank van de Schoor ; Henk van Mulukom ; Rieke Righolt,22.5,2469125,Hardcover,VanSpijk,03/12/2020,NL,1,Non-fictie,https://libris.nl/zoek?q=9789062168491,,https://images.mind-books.nl/libris/book/cover/9789062168491
9.78949E+12,Happen van de plank,Djoni Makkink ; Desiree Verkaar,9.95,2468549,Paperback,Veltman Distributie B.V.,04/03/2006,NL,4,Non-fictie,https://libris.nl/zoek?q=9789490561079,,https://images.mind-books.nl/libris/book/cover/9789490561079
9.78949E+12,Natascha bakt,Natascha van der Stelt,12.5,2468632,e-book,Uitgeverij Orlando,16/08/2024,NL,0,Online kopen,https://libris.nl/zoek?q=9789492086990,,https://images.mind-books.nl/libris/book/cover/9789492086990
9.78949E+12,Design Struggles,Claudia Mareis ; Nina Paim,9.99,2468450,e-book,Valiz,22/06/2015,ENG,0,Online kopen,https://libris.nl/zoek?q=9789492095886,,https://images.mind-books.nl/libris/book/cover/9789492095886
9.78905E+12,Tuinieren met de vierkantemeterbak,Mel Bartholomew,15.99,2468996,Paperback,Veltman Uitgevers B.V.,06/02/2021,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789048309412,,https://images.mind-books.nl/libris/book/cover/9789048309412
9.78905E+12,De huismeester,Esther Vermeulen,9.95,2469129,Paperback,Veltman Uitgevers B.V.,06/02/2021,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789048314003,,https://images.mind-books.nl/libris/book/cover/9789048314003
9.78905E+12,De boom in 4 seizoenen,Unknown Author,12.5,2468620,Hardcover,Veltman Uitgevers B.V.,16/08/2023,NL,0,Non-fictie,https://libris.nl/zoek?q=9789048315444,,https://images.mind-books.nl/libris/book/cover/9789048315444
9.78905E+12,Letse wanten breien,Ieva Ozolina,22.5,2468570,Paperback,Veltman Uitgevers B.V.,10/09/2015,NL,0,Non-fictie,https://libris.nl/zoek?q=9789048317196,,https://images.mind-books.nl/libris/book/cover/9789048317196
9.78905E+12,Queer Icons,Patrick Boyle ; Antoine Corbineau,7.5,2468735,Paperback,Veltman Uitgevers B.V.,06/02/2025,NL,0,Non-fictie,https://libris.nl/zoek?q=9789048318674,,https://images.mind-books.nl/libris/book/cover/9789048318674
9.78905E+12,Eend Ed heeft een baaldag,Kaye Umansky,10,2468839,Paperback,Veltman Uitgevers B.V.,10/09/2025,NL,2,Kinderboeken,https://libris.nl/zoek?q=9789048321155,,https://images.mind-books.nl/libris/book/cover/9789048321155
9.78905E+12,Filmclub Het Zwarte Gat,Christopher Edge,15.99,2468704,Paperback,Veltman Uitgevers B.V.,22/06/2015,NL,4,Kinderboeken,https://libris.nl/zoek?q=9789048321988,,https://images.mind-books.nl/libris/book/cover/9789048321988
9.78949E+12,Onsterfelijk,Theodor Holman,15.99,2468974,e-book,OPZIJ B.V.,15/05/2021,NL,0,Online kopen,https://libris.nl/zoek?q=9789492851048,,https://images.mind-books.nl/libris/book/cover/9789492851048
9.78902E+12,Een kwestie van chemie,Mai Thi Nguyen-Kim,9.95,2468387,Hardcover,Volt,22/06/2018,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789021414188,,https://images.mind-books.nl/libris/book/cover/9789021414188
9.78902E+12,Het reisdagboek van Travis Montgomery: Vakantie op de maan,Victoria Farkas,15,2468870,Paperback,Volt,06/01/2025,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789021424200,,https://images.mind-books.nl/libris/book/cover/9789021424200
9.78906E+12,Panda & PinguÃ¯n vinden een ding,Zehra Hicks,15.99,2468137,Paperback,"Vries-Brouwers, Uitgeverij C. De",01/01/2014,NL,2,Non-fictie,https://libris.nl/zoek?q=9789061746287,,https://images.mind-books.nl/libris/book/cover/9789061746287
9.78946E+12,Appel â Een leven in fotoâs door Nico Koster,Willemijn Stokvis ; Ernst Veen,9.99,2468596,Paperback,Waanders Uitgevers,13/10/2008,NL,0,Non-fictie,https://libris.nl/zoek?q=9789462623538,,https://images.mind-books.nl/libris/book/cover/9789462623538
9.78946E+12,Fashion for God,Pim Arts ; Richard de Beer,9.95,2469100,Paperback,Waanders Uitgevers,04/03/2021,NL,1,Non-fictie,https://libris.nl/zoek?q=9789462625075,,https://images.mind-books.nl/libris/book/cover/9789462625075
9.78903E+12,Het gewicht van de woorden,Pascal Mercier,10,2469064,Paperback,Wereldbibliotheek,06/02/2021,NL,8,Non-fictie,https://libris.nl/zoek?q=9789028453487,,https://images.mind-books.nl/libris/book/cover/9789028453487
9.78949E+12,Mindf*ck Challenges,Victor Mids ; Oscar Verpoort,7.5,2468228,Paperback,Maven Publishing,16/08/2000,NL,3,Non Fictie  ,https://libris.nl/zoek?q=9789493213579,,https://images.mind-books.nl/libris/book/cover/9789493213579
9.78949E+12,Ga voor groen!,Liz Gogerly,15.99,2468166,Paperback,Witte Leeuw,01/01/2020,NL,0,Non-fictie,https://libris.nl/zoek?q=9789492901163,,https://images.mind-books.nl/libris/book/cover/9789492901163
9.78949E+12,Het geheime heelal,Danielle Futselaar,9.95,2468928,Paperback,Witte Leeuw,08/04/2025,NL,4,Non-fictie,https://libris.nl/zoek?q=9789493236905,,https://images.mind-books.nl/libris/book/cover/9789493236905
9.7894E+12,De kinderen van het klooster,Sandrine Destombes,12.5,2468164,Paperback,Xander Uitgevers B.V.,01/01/2018,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789401612616,,https://images.mind-books.nl/libris/book/cover/9789401612616
9.7894E+12,Het geheim van Silvermoor,Tracy Rees,9.95,2468983,Paperback,Xander Uitgevers B.V.,10/09/2021,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789401613897,,https://images.mind-books.nl/libris/book/cover/9789401613897
