isbn,title,author,price,nstc,format,publisher,release_date,Language,store_stock,store_location,nur,thema_codes,libris_url,cover_url
9789045114057,Rebel met vleugels ,Marcel Roijaards,9.99,2468775,Paperback,Singel Uitgeverijen,,NL,1,Fictie 13 - 15 jaar,"Historische roman, mythes, Rouw, Familie, Liefde, Vriendschap, Anachronisme, Icarus, Mythologie",,https://libris.nl/9789045114057,https://images.mind-books.nl/libris/book/cover/9789045114057
9789048840410,Rico,Leon Verdonschot,9.99,2468776,Paperback,Overamstel Uitgevers,,NL,2,BiografieÃ«n,"Biografie, Sport, Vechtsport En Zelfverdediging",,https://libris.nl/9789048840410,https://images.mind-books.nl/libris/book/cover/9789048840410
9789021679624,Roes,Caja Cazemier,9.99,2468777,Paperback,Ploegsma,,NL,1,Fictie 13 - 15 jaar,"Persoonlijke En Sociale Onderwerpen: Vrienden En Vriendschappen, Persoonlijke En Sociale Onderwerpen: Drugs En Verslaving, Persoonlijke En Sociale Onderwerpen: Eerste Ervaringen En Opgroeien, Persoonlijke En Sociale Onderwerpen: Pesten, Geweld, Misbruik En Groepsdruk, ",,https://libris.nl/9789021679624,https://images.mind-books.nl/libris/book/cover/9789021679624
9789463491884,Rosie hartje Jack,Mel Darbon,9.99,2468778,Ebook,Blossom Books B.V.,,NL,2,Fictie 13 - 15 jaar,"Moderne En Hedendaagse Fictie, Gezinsleven Fictie, Sociale Problematiek, Liefde En Relaties, adolescentie / tienerjaren",,https://libris.nl/9789463491884,https://images.mind-books.nl/libris/book/cover/9789463491884
9789048866182,Salomons oordeel,Robert Vuijsje,9.99,2468779,Paperback,Lebowski,,NL,1,Literaire fictie,"Moderne En Hedendaagse Fictie, Fictie Van De Straat, Mensen: Ethnische Groepen, Inheemse Volkeren, Culturen, Stammen En Andere Groepen Van Mensen, Romantiek, mensen: ethnische groepen, inheemse volkeren, culturen, stammen en andere groepen van mensen",Fictie: Algemeen En Literair,https://libris.nl/9789048866182,https://images.mind-books.nl/libris/book/cover/9789048866182
9789025879433,Schaduwbroer,Iris Hannema,9.99,2468780,Paperback,Leopold,,NL,1,Fictie 13 - 15 jaar,"Landen, Culturen En Nationale Identiteit, Persoonlijke En Sociale Onderwerpen: Emoties, Humeur En Gevoelens, Persoonlijke En Sociale Onderwerpen: Dood En Overlijden, ",,https://libris.nl/9789025879433,https://images.mind-books.nl/libris/book/cover/9789025879433
9789024581290,Schijnbewegingen,Floortje Zwigtman,9.99,2468781,Paperback,Luitingh Sijthoff,,NL,1,Fictie 13 - 15 jaar,"Historische Fictie, Vissen En Zeeleven, Identiteit, Liefde, Armoede, Homoseksualiteit, Kunst, Vriendschap, Dromen, Verlies",,https://libris.nl/9789024581290,https://images.mind-books.nl/libris/book/cover/9789024581290
9789463491525,Schim en schaduw,Leigh Bardugo,9.99,2468782,Paperback,Blossom Books,,NL,1,Fictie 13 - 15 jaar,"Fantasy, Paranormale Krachten, Paranormale Verschijnselen, Actie- En Avonturenverhalen, Magisch Realisme, Oorlog En Conflicten, LGBTQ+, Diversiteit En Inclusie, Vrienden En Vriendschappen, Families En Familieleden, Verhalen Over Relaties - Romantiek, Liefde Of Vriendschap",,https://libris.nl/9789463491525,https://images.mind-books.nl/libris/book/cover/9789463491525
9789082410624,Schuld,Walter van de Berg,9.99,2468783,,Das Mag Uitgeverij B.V.,,NL,2,Literaire fictie,"Literaire fictie, Moderne En Hedendaagse Fictie, ",Boek van de Maand Februari 2016  bij 'De Wereld Draait Door',https://libris.nl/9789082410624,https://images.mind-books.nl/libris/book/cover/9789082410624
9789463493291,Shit waar je als vrouw mee moet dealen,Marie Lotte Hagen & Nydia van Voorthuizen,9.99,2468784,Paperback,Blossom Books BOLD,,NL,1,Mens & maatschappij,"Zelfhulp, Persoonlijke Ontwikkeling En Praktisch Advies, CarriÃ¨re En Succes, Samenleving En Cultuur: Algemeen, Feminisme En Feministische Theorie, Humor , Familie En Relaties: Advies En Kwesties",,https://libris.nl/9789463493291,https://images.mind-books.nl/libris/book/cover/9789463493291
9789020679946,Simon vs de verwachtingen van de rest van de wereld,Becky Albertalli,9.99,2468785,Luisterboek MP3,Blossom Books,,NL,2,Fictie 13 - 15 jaar,"verhalen over relaties - romantiek, liefde of vriendschap, emoties, humeur en gevoelens, daten, relaties, romantiek, en liefde,  LGBTQ+, Trans / transgenders of genderminderheden",,https://libris.nl/9789020679946,https://images.mind-books.nl/libris/book/cover/9789020679946
9789026145209,Snitch,Margje Woodrow,9.99,2468786,Gebonden,De Fontein Jeugd,,NL,3,Fictie 13 - 15 jaar,"Jeugdthriller, spanning, Misdaad En Mystery, vriendschap, verraad, pesten, mentale gezondheid, zelfontdekking, sociale druk",,https://libris.nl/9789026145209,https://images.mind-books.nl/libris/book/cover/9789026145209
9789403106410,Spiegelman,Lars Kepler,9.99,2468787,,Cargo,,NL,1,Thrillers & misdaad,"Psychologische Thriller, Misdaad En Mystery: Politieserie, Vertaalde Fictie",,https://libris.nl/9789403106410,https://images.mind-books.nl/libris/book/cover/9789403106410
9789045112800,Spinder,Simon van der Geest,9.99,2468788,Gebonden,Singel Uitgeverijen,,NL,1,Fictie 10+,"familie en thuis, families en familieleden, natuur- en dierenverhalen, Insecten, Spinnen, Ongewervelden, Persoonlijke en sociale onderwerpen: dood en overlijden, ",,https://libris.nl/9789045112800,https://images.mind-books.nl/libris/book/cover/9789045112800
9789024590131,Sterker dan elk afscheid,Enrico Galiano,9.99,2468789,Gebonden,Luitingh Sijthoff,,NL,1,Fictie 13 - 15 jaar,"Verhalen Over Relaties - Romantiek, Liefde Of Vriendschap, Persoonlijke En Sociale Onderwerpen: Emoties, Humeur En Gevoelens, Persoonlijke En Sociale Onderwerpen: Daten, Relaties, Romantiek, En Liefde, Persoonlijke En Sociale Onderwerpen: Ziekte En Specifieke Fysieke Gezondheidsproblemen, persoonlijke en sociale onderwerpen",,https://libris.nl/9789024590131,https://images.mind-books.nl/libris/book/cover/9789024590131
9789020609516,Stille getuige,Eva Burgers,9.99,2468790,,"Kluitman Alkmaar B.V., Uitgeverij",,NL,1,Thrillers & misdaad,"jeugdthrillers, Misdaad En Mystery, Spanning, misdaad, vriendschap, vertrouwen, schuldgevoelens, en criminaliteit",,https://libris.nl/9789020609516,https://images.mind-books.nl/libris/book/cover/9789020609516
9789024588756,Stilte heeft een eigen stem,Ruta Sepetys,9.99,2468791,Paperback,Luitingh Sijthoff,,NL,2,Fictie 13 - 15 jaar,"Historische Fictie, Verhalen Over Relaties - Romantiek, Liefde Of Vriendschap, Levens Van Kinderen In Het Verleden, oorlog en conflicten, Spanje: Francoâ€˜s dictatuur (ca. 1940 - 1975)",Besproken-In-De-Grote-Vriendelijke-Podcast-2020,https://libris.nl/9789024588756,https://images.mind-books.nl/libris/book/cover/9789024588756
9789021416885,Stukjes van mezelf,RenÃ©e Watson,9.99,2468792,Ebook,Volt,,NL,3,Fictie 13 - 15 jaar,"racisme, identiteit, vriendschap, sociale ongelijkheid, zelfontdekking, afkomst, uitdagingen van adolescentie, ",,https://libris.nl/9789021416885,https://images.mind-books.nl/libris/book/cover/9789021416885
9789025761202,Suikerspin,Derk Visser,9.99,2468793,,Gottmer,,NL,1,Literaire fictie,"Historische Fictie, Gezin, Oorlogsveteranen, Traumaâ€™s, Oorlog, Familie, gezinsituatie, ",Vlag en Wimpel van de Griffeljury 2016,https://libris.nl/9789025761202,https://images.mind-books.nl/libris/book/cover/9789025761202
9789026129360,Superhelden.nl,Marcel van Driel,9.99,2468794,Luisterboek MP3,De Fontein Jeugd,,NL,2,Fictie 10+,"Actie- En Avonturenverhalen, detective, spanning, fantasy, vriendschap, avontuur, geheim agenten, computerspellen, identiteit, strijd tussen goed en kwaad",lezen voor plezier,https://libris.nl/9789026129360,https://images.mind-books.nl/libris/book/cover/9789026129360
9783570164822,The hate u give,Angie Thomas,9.99,2468795,Gebonden,Moon,,NL,1,Fictie 13 - 15 jaar,"historische fictie, persoonlijke en sociale onderwerpen: racisme, vooroordelen en intolerantie, Afro-Amerikanen, Verenigde Staten Van Amerika, VS, 21ste eeuw, c 2000 tot c 2100",,https://libris.nl/9783570164822,https://images.mind-books.nl/libris/book/cover/9783570164822
9780593465066,The hill we climb,Amanda Gorman,9.99,2468796,,Van Ditmar Boeken B.V.,,NL,1,Poezie,"Moderne en hedendaagse Poezie (vanaf 1900), spoken word, Poezie, Verenigde Staten van Amerika, Afro-Amerikanen",,https://libris.nl/9780593465066,https://images.mind-books.nl/libris/book/cover/9780593465066
9789047703266,Thirteen reasons why,Jay Asher,9.99,2468797,Paperback,"Lemniscaat B.V., Uitgeverij",,NL,1,Fictie 13 - 15 jaar,"zelfdoding, pesten, seksuele intimidatie, mentale gezondheid, sociale druk, schuldgevoel, en de impact van acties op anderen, ",,https://libris.nl/9789047703266,https://images.mind-books.nl/libris/book/cover/9789047703266
9789463491334,Toen ik de sterkste was,Jason Reynolds,9.99,2468798,Paperback,Blossom Books B.V.,,NL,1,Fictie 13 - 15 jaar,"Hedendaagse Levensstijl Fictie, Coming Of Age, Afro-Amerikanen",Besproken-In-De-Grote-Vriendelijke-Podcast-2020,https://libris.nl/9789463491334,https://images.mind-books.nl/libris/book/cover/9789463491334
9781526608147,Toffee,Sarah Crossan,9.99,2468799,,Bloomsbury UK,,NL,2,Fictie 13 - 15 jaar,"Persoonlijke En Sociale Onderwerpen: Pesten, Geweld, Misbruik En Groepsdruk, Persoonlijke En Sociale Onderwerpen: Handicap En Leerachterstand",,https://libris.nl/9781526608147,https://images.mind-books.nl/libris/book/cover/9781526608147
9789025876609,Torenhoog en mijlen breed,Tonke Dragt,9.99,2468800,Paperback,Leopold,,NL,1,Fictie 10+,"Fantasy, Actie- En Avonturenverhalen, Persoonlijke En Sociale Onderwerpen, Weglopen, Mysteries En Het Onverklaarbare",,https://libris.nl/9789025876609,https://images.mind-books.nl/libris/book/cover/9789025876609
9789029511568,Trainspotting,Irvine Welsh,9.99,2468801,Ebook,De Arbeiderspers,,NL,2,Literaire fictie,"Addiction, Scottish Identity, Friendship, Sex, Libido, and Gender Norms, Alienation and Escapism, Desperation and Hopelessness, Societal Disintegration, Rebellion and Counterculture, Irony, Dark Humor, Expliciete content",,https://libris.nl/9789029511568,https://images.mind-books.nl/libris/book/cover/9789029511568
9789059245723,Tsunami,Nico De Braeckeleer,9.99,2468802,,Bakermat,,NL,3,,"Young Adult , Thrillers & Spanning, natuurrampen, klimaatverandering, hoop, geluk, liefde, coming-of-age",Winnaar Kinder- en Jeugdjury Vlaanderen 2020,https://libris.nl/9789059245723,https://images.mind-books.nl/libris/book/cover/9789059245723
9789000375271,Tussen de beesten en wilde rozen,Ashley Poston,9.99,2468803,Ebook,Van Goor,,NL,1,Fictie 13 - 15 jaar,"Fantasy, Epische / HeroÃ¯sche Fantasy, Traditionele Verhalen, Mythes En Sprookjes, Verhalen Over Relaties - Romantiek, Liefde Of Vriendschap, Mythische en legendarische wezens, monsters en schepsels,  bovennatuurlijke en mythologische wezens",,https://libris.nl/9789000375271,https://images.mind-books.nl/libris/book/cover/9789000375271
9789059247260,Twee fonkelrode sterren in de blinkend witte sneeuw,Davide Morosinotto,9.99,2468804,Gebonden,Pelckmans,,NL,1,Fictie 10+,"Historische Fictie, Young Adult, Historical, Adventure, War,  World War II, Russia, Historische roman, Tweede Wereldoorlog, Russische invasie, Beleg van Leningrad, Propaganda, Totalitarisme, Verzet, Broederliefde, Avontuur, Reis door Rusland",Besproken-In-De-Grote-Vriendelijke-Podcast,https://libris.nl/9789059247260,https://images.mind-books.nl/libris/book/cover/9789059247260
9789026138270,Val,Cis Meijer,9.99,2468805,Ebook,De Fontein Jeugd,,NL,1,Fictie 13 - 15 jaar,"Actie- En Avonturenverhalen, spanning, Persoonlijke En Sociale Onderwerpen: Vrienden En Vriendschappen, Persoonlijke En Sociale Onderwerpen: Daten, Relaties, Romantiek, En Liefde, Misdaad En Mystery",,https://libris.nl/9789026138270,https://images.mind-books.nl/libris/book/cover/9789026138270
9789089243157,Vallen,Anne Provoost,9.99,2468806,Paperback,Houtekiet,,NL,1,Fictie 13 - 15 jaar,"Persoonlijke En Sociale Onderwerpen, racisme, rechts-extremisme, migrantenvraagstuk, sociale ongelijkheid",,https://libris.nl/9789089243157,https://images.mind-books.nl/libris/book/cover/9789089243157
9789044639070,Vele hemels boven de zevende,Griet op de Beeck,9.99,2468807,Paperback,Prometheus,,NL,2,Literaire fictie,"familie, geheimen, zelfontdekking, geluk, alcoholisme, eenzaamheid, relaties, de zoektocht naar erkenning, complexiteit van het leven, ",,https://libris.nl/9789044639070,https://images.mind-books.nl/libris/book/cover/9789044639070
9789002271281,Vermoord het verleden,Jonas Boets,9.99,2468808,Paperback,Manteau Jeugd,,NL,1,Fictie 13 - 15 jaar,"Misdaad En Mysteryfictie, Thriller / Spannende Fictie, spanning, avontuur, familie, geheimen, vriendschap,  zoektocht naar waarheid, wraak, familieproblemen, zoektocht naar identiteit",,https://libris.nl/9789002271281,https://images.mind-books.nl/libris/book/cover/9789002271281
9789026129148,Verstrikt,Mel Wallis de Vries,9.99,2468809,Gebonden,De Fontein,,NL,2,Fictie 13 - 15 jaar,"spanning, Misdaad En Mystery, Rouw, Familie, Liefde, Misdaad, Vriendschap, Pesten",,https://libris.nl/9789026129148,https://images.mind-books.nl/libris/book/cover/9789026129148
9789082418910,Vogelkinderen,Mark Boode,9.99,2468810,Paperback,"Vrije Uitgevers, De",,NL,1,Diversen,"wetenschap en technologie, Actie- En Avonturenverhalen, Natuur, Dieren, De Natuurlijke Wereld, Natuur- En Dierenverhalen, Milieu en duurzaamheid",,https://libris.nl/9789082418910,https://images.mind-books.nl/libris/book/cover/9789082418910
9789020608762,Voor als je stuk bent,Schiavone Simson,9.99,2468811,Gebonden,PEPPER books,,NL,1,Poezie,"Poezie, Kinderen / tieners: Poezie, identiteit, mentale gezondheid, liefde",,https://libris.nl/9789020608762,https://images.mind-books.nl/libris/book/cover/9789020608762
9789041713490,Voor ik doodga,Jenny Downham,9.99,2468812,Paperback,Atlas Contact,,NL,1,Literaire fictie,"Coming Of Age, Dood, Rouw, Verlies, adolescentie / tienerjaren, ",Voor volwassen beginnende lezers,https://libris.nl/9789041713490,https://images.mind-books.nl/libris/book/cover/9789041713490
9789045106106,Voor jou 10 anderen,Mirjam Oldenhave,9.99,2468813,,Querido Kinderboek,,NL,1,Fictie 13 - 15 jaar,"Kindertehuizen, Pleeggezinnen, Waargebeurd verhaal",,https://libris.nl/9789045106106,https://images.mind-books.nl/libris/book/cover/9789045106106
9789402705058,Vrees en wraak,Tomi Adeyemi,9.99,2468814,Gebonden,HarperCollins,,NL,2,Fictie 13 - 15 jaar,"Fantasy, Discriminatie, Magie, Oorlog, Verliefdheid, Racisme, ",,https://libris.nl/9789402705058,https://images.mind-books.nl/libris/book/cover/9789402705058
9789041714381,Waar het licht is,JenniferÂ Niven,9.99,2468815,Paperback,Moon,,NL,1,Fictie 13 - 15 jaar,"Hedendaagse Levensstijl Fictie, Persoonlijke En Sociale Onderwerpen: Zelfmoord",,https://libris.nl/9789041714381,https://images.mind-books.nl/libris/book/cover/9789041714381
9789463491297,Wat als dit het is,Becky Albertalli en Adam Silvera,9.99,2468816,Ebook,Blossom Books B.V.,,NL,2,Fictie 13 - 15 jaar,"Persoonlijke En Sociale Onderwerpen: Daten, Relaties, Romantiek, En Liefde, Verhalen Over Relaties - Romantiek, Liefde Of Vriendschap, Persoonlijke En Sociale Onderwerpen: LGBTQ+, Persoonlijke En Sociale Onderwerpen: Emoties, Humeur En Gevoelens, ",Met betrekking tot homoseksuele mannen,https://libris.nl/9789463491297,https://images.mind-books.nl/libris/book/cover/9789463491297
9789045122267,Wat je moet doen als je over een nijlpaard struikelt,Edward van de Vendel & Martijn van der Linden,9.99,2468817,Gebonden,Querido,,NL,3,Poezie,"Poezie, Kinderen / tieners: Poezie, Humor, Liefde, Natuur, Seksualiteit, Vriendschap",,https://libris.nl/9789045122267,https://images.mind-books.nl/libris/book/cover/9789045122267
9789000365449,Wat zou Martin doen?,Nic Stone,9.99,2468818,Ebook,Van Goor,,NL,1,Fictie 13 - 15 jaar,"Racisme En Rassendiscriminatie, Vooroordelen En Intolerantie, Plaatsen En Volkeren, Persoonlijke En Sociale Onderwerpen: pesten, geweld, misbruik en groepsdruk, Afro-Amerikanen",,https://libris.nl/9789000365449,https://images.mind-books.nl/libris/book/cover/9789000365449
9789044621778,We zullen niet te pletter slaan,Nina Polak,9.99,2468819,Paperback,Prometheus,,NL,1,Literaire fictie,"Literaire fictie, Moderne En Hedendaagse Fictie, familieverhaal",,https://libris.nl/9789044621778,https://images.mind-books.nl/libris/book/cover/9789044621778
9789026346545,Wees onzichtbaar,MuratÂ Isik,9.99,2468820,Gebonden,Ambo|Anthos,,NL,1,Literaire fictie,"Moderne En Hedendaagse Fictie, Biografische Fictie, Familiesagaâ€™s, Amsterdam, Coming Of Age","Genomineerd voor de NS Publieksprijs 2019
Winnaar Libris Literatuur Prijs 2018
Winnaar Boekhandelsprijs 2018",https://libris.nl/9789026346545,https://images.mind-books.nl/libris/book/cover/9789026346545
9789089672223,Weg,Jowi Schmitz,9.99,2468821,,"Hoogland & Van Klaveren, Uitgeverij",,NL,1,Fictie 13 - 15 jaar,"Young Adult-roman, familie, scheiding van ouders, Opvanghuis, weglopen",Dioraphte Literatour Prijs 2017,https://libris.nl/9789089672223,https://images.mind-books.nl/libris/book/cover/9789089672223
9789025865764,Wie ik ben,Emiel de Wild,9.99,2468822,Ebook,Leopold,,NL,2,Fictie 13 - 15 jaar,"Persoonlijke En Sociale Onderwerpen: Pesten, Geweld, Misbruik En Groepsdruk, Persoonlijke En Sociale Onderwerpen: Pesterij En Intimidatie",,https://libris.nl/9789025865764,https://images.mind-books.nl/libris/book/cover/9789025865764
9789047708490,Wie is nou normaal?,Lisa Williamson,9.99,2468823,,"Lemniscaat B.V., Uitgeverij",,NL,3,,", Vriendschap, LGBTQ+, transgender, jezelf willen en mogen zijn, ","Winnaar van de Waterstones Childrenâ€™s Book Prize, Hounslow Teen Read, Leeds Book Award, North Herts Book Prize, Oxon Book Award Shortlist YA Book Prize & genomineerd voor de prestigieuze Carnegie Medal",https://libris.nl/9789047708490,https://images.mind-books.nl/libris/book/cover/9789047708490
9789057599460,Wij,Elvis Peeters,9.99,2468824,Paperback,Podium,,NL,1,Literaire fictie,"Moderne En Hedendaagse Fictie, Geslacht En Seksualiteit, Sociale Aspecten, Sociale Groepen: Alternatieve Levensstijl, Relaties: Vrienden / Groepsgenoten, ",,https://libris.nl/9789057599460,https://images.mind-books.nl/libris/book/cover/9789057599460
9789403168609,Wij zijn het klimaat,Anuna de Wever & Kyra Gantois,9.99,2468825,,"Bezige Bij b.v., Uitgeverij De",,NL,2,,"Literaire non-fictie algemeen, protestgeneratie, Klimaatverandering, beleid, POLITICAL SCIENCE, Public Policy, Environmental Policy, ",,https://libris.nl/9789403168609,https://images.mind-books.nl/libris/book/cover/9789403168609
